1393.77818, 0.8000
1398.69084, 0.7940
1403.60351, 0.7940
1408.51618, 0.7810
1413.42884, 0.7220
1418.34151, 0.5510
1423.25417, 0.1711
1428.16684, 0.1860
1433.07951, 0.2790
1437.99217, 0.3750
1442.90484, 0.4810
1447.81750, 0.5420
1452.73017, 0.5700
1457.64284, 0.6140
1462.55550, 0.6170
1467.46817, 0.5870
1472.38083, 0.4881
1477.29350, 0.4330
1482.20617, 0.3610
1487.11883, 0.0810
1492.03150, 0.0020
1496.94416, 0.0160
1501.85683, 0.3846
1506.76950, 0.6330
1511.68216, 0.7060
1516.59483, 0.7150
1521.50749, 0.7160
1526.42016, 0.7780
1531.33283, 0.8120
1536.24549, 0.8130
1541.15816, 0.8160
1546.07082, 0.8200
1550.98349, 0.8290
1555.89616, 0.8340
1560.80882, 0.8330
1565.72149, 0.8250
1570.63415, 0.8090
1575.54682, 0.7400
1580.45949, 0.6080
1585.37215, 0.4409
1590.28482, 0.2321
1595.19748, 0.2520
1600.11015, 0.4399
1605.02282, 0.4120
1609.93548, 0.4850
1614.84815, 0.6930
1619.76081, 0.7470
1624.67348, 0.7540
1629.58615, 0.7590
1634.49881, 0.7770
1639.41148, 0.8170
1644.32414, 0.8340
1649.23681, 0.8410
1654.14948, 0.8490
1659.06214, 0.8680
1663.97481, 0.8730
1668.88747, 0.8770
1673.80014, 0.8800
1678.71281, 0.8810
1683.62547, 0.8840
1688.53814, 0.8840
1693.45080, 0.8850
1698.36347, 0.8850
1703.27614, 0.8850
1708.18880, 0.8850
1713.10147, 0.8840
1718.01413, 0.8830
1722.92680, 0.8750
1727.83947, 0.8680
1732.75213, 0.8630
1737.66480, 0.8630
1742.57747, 0.8650
1747.49013, 0.8690
1752.40280, 0.8790
1757.31546, 0.8850
1762.22813, 0.8890
1767.14080, 0.8920
1772.05346, 0.8930
1776.96613, 0.8960
1781.87879, 0.8970
1786.79146, 0.8960
1791.70413, 0.8930
1796.61679, 0.8910
1801.52946, 0.8880
1806.44212, 0.8850
1811.35479, 0.8830
1816.26746, 0.8830
1821.18012, 0.8800
1826.09279, 0.8770
1831.00545, 0.8770
1835.91812, 0.8750
1840.83079, 0.8670
1845.74345, 0.8550
1850.65612, 0.8520
1855.56878, 0.8510
1860.48145, 0.8320
1865.39412, 0.7830
1870.30678, 0.7360
1875.21945, 0.7770
1880.13211, 0.8360
1885.04478, 0.8530
1889.95745, 0.8600
1894.87011, 0.8640
1899.78278, 0.8760
1904.69544, 0.8910
1909.60811, 0.8970
1914.52078, 0.9000
1919.43344, 0.9020
1924.34611, 0.9020
1929.25877, 0.9020
1934.17144, 0.9030
1939.08411, 0.9040
1943.99677, 0.9070
1948.90944, 0.9080
1953.82210, 0.9080
1958.73477, 0.9080
1963.64744, 0.9080
1968.56010, 0.9080
1973.47277, 0.9070
1978.38543, 0.9060
1983.29810, 0.9060
1988.21077, 0.9070
1993.12343, 0.9070
1998.03610, 0.9080
2002.94876, 0.9130
2007.86143, 0.9160
2012.77410, 0.9155
2017.68676, 0.9140
2022.59943, 0.9140
2027.51209, 0.9150
2032.42476, 0.9160
2037.33743, 0.9160
2042.25009, 0.9120
2047.16276, 0.9110
2052.07542, 0.9075
2056.98809, 0.9060
2061.90076, 0.9020
2066.81342, 0.9000
2071.72609, 0.8990
2076.63875, 0.8999
2081.55142, 0.9035
2086.46409, 0.9079
2091.37675, 0.9114
2096.28942, 0.9149
2101.20208, 0.9184
2106.11475, 0.9219
2111.02742, 0.9230
2115.94008, 0.9239
2120.85275, 0.9260
2125.76541, 0.9260
2130.67808, 0.9260
2135.59075, 0.9260
2140.50341, 0.9252
2145.41608, 0.9240
2150.32874, 0.9240
2155.24141, 0.9240
2160.15408, 0.9240
2165.06674, 0.9230
2169.97941, 0.9220
2174.89207, 0.9200
2179.80474, 0.9208
2184.71741, 0.9220
2189.63007, 0.9220
2194.54274, 0.9220
2199.45540, 0.9230
2204.36807, 0.9240
2209.28074, 0.9236
2214.19340, 0.9221
2219.10607, 0.9196
2224.01873, 0.9180
2228.93140, 0.9186
2233.84407, 0.9180
2238.75673, 0.9160
2243.66940, 0.9151
2248.58206, 0.9140
2253.49473, 0.9112
2258.40740, 0.9093
2263.32006, 0.9097
2268.23273, 0.9110
2273.14539, 0.9120
2278.05806, 0.9150
2282.97073, 0.9142
2287.88339, 0.9140
2292.79606, 0.9140
2297.70873, 0.9117
2302.62139, 0.9110
2307.53406, 0.9120
2312.44672, 0.9120
2317.35939, 0.9140
2322.27206, 0.9140
2327.18472, 0.9150
2332.09739, 0.9150
2337.01005, 0.9150
2341.92272, 0.9150
2346.83539, 0.9150
2351.74805, 0.9150
2356.66072, 0.9150
2361.57338, 0.9142
2366.48605, 0.9140
2371.39872, 0.9124
2376.31138, 0.9110
2381.22405, 0.9100
2386.13671, 0.9077
2391.04938, 0.9025
2395.96205, 0.8920
2400.87471, 0.8882
2405.78738, 0.8797
2410.70004, 0.8750
2415.61271, 0.8659
2420.52538, 0.8559
2425.43804, 0.8520
2430.35071, 0.8528
2435.26337, 0.8625
2440.17604, 0.8705
2445.08871, 0.8770
2450.00137, 0.8810
2454.91404, 0.8833
2459.82670, 0.8810
2464.73937, 0.8802
2469.65204, 0.8825
2474.56470, 0.8823
2479.47737, 0.8775
2484.39003, 0.8762
2489.30270, 0.8807
2494.21537, 0.8810
2499.12803, 0.8810
2504.04070, 0.8790
2508.95336, 0.8763
2513.86603, 0.8770
2518.77870, 0.8800
2523.69136, 0.8810
2528.60403, 0.8810
2533.51669, 0.8810
2538.42936, 0.8810
2543.34203, 0.8810
2548.25469, 0.8810
2553.16736, 0.8814
2558.08002, 0.8830
2562.99269, 0.8830
2567.90536, 0.8816
2572.81802, 0.8810
2577.73069, 0.8810
2582.64335, 0.8800
2587.55602, 0.8790
2592.46869, 0.8770
2597.38135, 0.8763
2602.29402, 0.8758
2607.20668, 0.8757
2612.11935, 0.8762
2617.03202, 0.8797
2621.94468, 0.8831
2626.85735, 0.8834
2631.77001, 0.8809
2636.68268, 0.8777
2641.59535, 0.8759
2646.50801, 0.8750
2651.42068, 0.8720
2656.33334, 0.8697
2661.24601, 0.8690
2666.15868, 0.8690
2671.07134, 0.8693
2675.98401, 0.8710
2680.89667, 0.8710
2685.80934, 0.8710
2690.72201, 0.8720
2695.63467, 0.8730
2700.54734, 0.8751
2705.46000, 0.8782
2710.37267, 0.8790
2715.28534, 0.8806
2720.19800, 0.8841
2725.11067, 0.8850
2730.02333, 0.8849
2734.93600, 0.8834
2739.84867, 0.8830
2744.76133, 0.8818
2749.67400, 0.8809
2754.58666, 0.8778
2759.49933, 0.8750
2764.41200, 0.8730
2769.32466, 0.8720
2774.23733, 0.8720
2779.14999, 0.8720
2784.06266, 0.8720
2788.97533, 0.8721
2793.88799, 0.8741
2798.80066, 0.8750
2803.71332, 0.8760
2808.62599, 0.8771
2813.53866, 0.8795
2818.45132, 0.8811
2823.36399, 0.8835
2828.27666, 0.8850
2833.18932, 0.8845
2838.10199, 0.8840
2843.01465, 0.8840
2847.92732, 0.8829
2852.83999, 0.8780
2857.75265, 0.8760
2862.66532, 0.8760
2867.57798, 0.8750
2872.49065, 0.8750
2877.40332, 0.8760
2882.31598, 0.8780
2887.22865, 0.8790
2892.14131, 0.8810
2897.05398, 0.8830
2901.96665, 0.8795
2906.87931, 0.8730
2911.79198, 0.8710
2916.70464, 0.8690
2921.61731, 0.8680
2926.52998, 0.8690
2931.44264, 0.8690
2936.35531, 0.8680
2941.26797, 0.8670
2946.18064, 0.8670
2951.09331, 0.8650
2956.00597, 0.8669
2960.91864, 0.8680
2965.83130, 0.8690
2970.74397, 0.8690
2975.65664, 0.8680
2980.56930, 0.8670
2985.48197, 0.8650
2990.39463, 0.8621
2995.30730, 0.8562
3000.21997, 0.8480
3005.13263, 0.8247
3010.04530, 0.8034
3014.95796, 0.7951
3019.87063, 0.7833
3024.78330, 0.7742
3029.69596, 0.7645
3034.60863, 0.7401
3039.52129, 0.7300
3044.43396, 0.7650
3049.34663, 0.7894
3054.25929, 0.7892
3059.17196, 0.7826
3064.08462, 0.7705
3068.99729, 0.7664
3073.90996, 0.7708
3078.82262, 0.7792
3083.73529, 0.7820
3088.64795, 0.7816
3093.56062, 0.7781
3098.47329, 0.7719
3103.38595, 0.7623
3108.29862, 0.7645
3113.21128, 0.7699
3118.12395, 0.7730
3123.03662, 0.7712
3127.94928, 0.7689
3132.86195, 0.7549
3137.77461, 0.7493
3142.68728, 0.7423
3147.59995, 0.7339
3152.51261, 0.7274
3157.42528, 0.7159
3162.33794, 0.7083
3167.25061, 0.6956
3172.16328, 0.6808
3177.07594, 0.6700
3181.98861, 0.6576
3186.90127, 0.6413
3191.81394, 0.6345
3196.72661, 0.6240
3201.63927, 0.6167
3206.55194, 0.6093
3211.46460, 0.6044
3216.37727, 0.5924
3221.28994, 0.5762
3226.20260, 0.5657
3231.11527, 0.5546
3236.02793, 0.5374
3240.94060, 0.5276
3245.85327, 0.5128
3250.76593, 0.5028
3255.67860, 0.4884
3260.59126, 0.4736
3265.50393, 0.4625
3270.41660, 0.4528
3275.32926, 0.4423
3280.24193, 0.4299
3285.15459, 0.4239
3290.06726, 0.4074
3294.97993, 0.3969
3299.89259, 0.3894
3304.80526, 0.3817
3309.71792, 0.3719
3314.63059, 0.3657
3319.54326, 0.3612
3324.45592, 0.3577
3329.36859, 0.3547
3334.28125, 0.3480
3339.19392, 0.3462
3344.10659, 0.3440
3349.01925, 0.3433
3353.93192, 0.3428
3358.84458, 0.3405
3363.75725, 0.3390
3368.66992, 0.3390
3373.58258, 0.3390
3378.49525, 0.3400
3383.40792, 0.3400
3388.32058, 0.3400
3393.23325, 0.3420
3398.14591, 0.3430
3403.05858, 0.3444
3407.97125, 0.3470
3412.88391, 0.3502
3417.79658, 0.3524
3422.70924, 0.3542
3427.62191, 0.3577
3432.53458, 0.3612
3437.44724, 0.3644
3442.35991, 0.3694
3447.27257, 0.3731
3452.18524, 0.3820
3457.09791, 0.3830
3462.01057, 0.3897
3466.92324, 0.3977
3471.83590, 0.4027
3476.74857, 0.4097
3481.66124, 0.4189
3486.57390, 0.4293
3491.48657, 0.4468
3496.39923, 0.4590
3501.31190, 0.4728
3506.22457, 0.4903
3511.13723, 0.5032
3516.04990, 0.5180
3520.96256, 0.5266
3525.87523, 0.5320
3530.78790, 0.5386
3535.70056, 0.5459
3540.61323, 0.5510
3545.52589, 0.5510
3550.43856, 0.5477
3555.35123, 0.5365
3560.26389, 0.5184
3565.17656, 0.4950
3570.08922, 0.4768
3575.00189, 0.4424
3579.91456, 0.4207
3584.82722, 0.3718
3589.73989, 0.3234
3594.65255, 0.2726
3599.56522, 0.2061
3604.47789, 0.1390
3609.39055, 0.2225
3614.30322, 0.3534
3619.21588, 0.5435
3624.12855, 0.7249
3629.04122, 0.7968
3633.95388, 0.8314
3638.86655, 0.8465
3643.77921, 0.8542
3648.69188, 0.8530
3653.60455, 0.8524
3658.51721, 0.8519
3663.42988, 0.8484
3668.34254, 0.8513
3673.25521, 0.8623
3678.16788, 0.8693
3683.08054, 0.8799
3687.99321, 0.8871
3692.90587, 0.8932
3697.81854, 0.8991
3702.73121, 0.9062
3707.64387, 0.9110
3712.55654, 0.9140
3717.46920, 0.9150
3722.38187, 0.9160
3727.29454, 0.9160
3732.20720, 0.9160
3737.11987, 0.9180
3742.03253, 0.9195
3746.94520, 0.9200
3751.85787, 0.9220
3756.77053, 0.9220
3761.68320, 0.9220
3766.59586, 0.9220
3771.50853, 0.9200
3776.42120, 0.9190
3781.33386, 0.9190
3786.24653, 0.9200
