-1213.8972905657965     -1213.94457668705
-1339.4911249985532     -1339.4885584789276
-1356.024595661672     -1356.0152423429488
-1352.1571026158786     -1352.1533480201722
-1343.6629142465129     -1343.650160643387
-1271.0824202344204     -1271.1282522895813
-1361.1407188829126     -1361.1289249214171
-1355.3098075811806     -1355.3060422784806
-1355.5606274515187     -1355.5530571359634
-1331.281890074156     -1331.2898292295456
-1352.7487793670048     -1352.73217913208
-1245.1032347298992     -1245.2543256507872
-1246.4840705011022     -1246.517021969986
-1346.9951684535167     -1346.9981444257735
-1290.4168146300512     -1290.3227493953705
-1314.3207722831307     -1314.2662126981736
-1346.4383786615451     -1346.4312769964217
-1358.6809867632683     -1358.6664295846938
-1260.571292490692     -1260.5363466876984
-1356.9136344206545     -1356.90240218544
-1354.258087233929     -1354.2625628484725
-1362.1272276600441     -1362.120063240242
-1259.1595750938905     -1259.2046832572937
-1349.1519234451828     -1349.1632190954208
-1384.8721771107125     -1384.864343303299
-1207.7171153736226     -1207.645961725998
-1237.7066570932511     -1237.8029746881484
-1241.5742005900963     -1241.4950023122788
-1363.0023422843633     -1363.0000096858978
-1235.023873697612     -1235.1624316051482
-1352.1403699711334     -1352.1287169090272
-1355.5340315984022     -1355.5256110406876
-1279.7330201259647     -1279.8147655078888
-1352.0404289610537     -1352.0418042739868
-1312.6898616052638     -1312.7730395532608
-1365.3905736030858     -1365.3778795621872
-1352.8900131842602     -1352.869937417984
-1353.6501019355903     -1353.6529428476333
-1287.2798033205333     -1287.4864769470214
-1228.3764042524015     -1228.5236434055328
-1257.7440246942647     -1257.8844556999206
-1312.3902866873452     -1312.2581613620757
-1339.2098980623298     -1339.2118103515625
-1190.0246269593024     -1189.9821122413634
-1297.2565679317638     -1297.2537681350707
-1241.644198939118     -1241.6266028203963
-1277.1388124767072     -1277.1200339803695
-1274.7243644388132     -1274.786324167633
-1362.8057079086434     -1362.7966270824431
-1303.1619946467354     -1303.4104023340226
-1255.525413504804     -1255.546699347496
-1359.891803473349     -1359.8860214593888
