-1679.6544323057185     -1679.628193169403
-1639.5026589894073     -1639.484056352234
-1635.4096501489855     -1635.3886063148498
-1584.9965878835717     -1584.971888658142
-1636.1215572849585     -1636.118215014267
-1679.879159109195     -1679.8528640903473
-1680.3262031745949     -1680.3002706306456
-1630.6368593353382     -1630.606124213028
-1682.040621464239     -1682.0160034584046
-1642.6417515608646     -1642.6410610549926
-1639.1345676025664     -1639.130599907303
-1682.565893790357     -1682.5417017448426
-1629.7733275236458     -1629.7727129737855
-1681.4513244994732     -1681.4260883464813
-1635.2321479905156     -1635.2161885368348
-1624.899574008443     -1624.896280776596
-1581.3783018353563     -1581.363782748413
-1636.8504947158392     -1636.8393787612915
-1627.0886196720157     -1627.0875699859619
-1642.1659790545275     -1642.157059720993
-1656.7646299549574     -1656.7722813919067
-1659.3478514399335     -1659.3541496494292
-1631.869990258006     -1631.8521065639495
-1681.7991034417416     -1681.774266696167
-1681.6452377090325     -1681.6199703784941
-1621.96019656287     -1621.9285837566376
-1516.29999297649     -1516.2725528175354
-1639.121801398877     -1639.1096634628295
-1680.6764166637188     -1680.6503842819213
-1606.607262148334     -1606.5587704021455
-1633.0142815616266     -1633.0266586925507
-1647.3805267416508     -1647.358094775772
-1679.9622263246283     -1679.9360820587158
-1640.4652411112943     -1640.464726448822
-1639.4870922849323     -1639.4430631458283
-1628.0043453798944     -1627.984670241165
-1640.4743101109254     -1640.4554018138886
-1652.4606361841086     -1652.4343908462524
-1631.0273218977804     -1631.0241493564606
-1680.039656895693     -1680.0138459953307
-1679.5722735961597     -1679.5460308200836
-1637.1809056945951     -1637.1697875236512
-1680.8355530825152     -1680.809606821823
-1636.0285256364555     -1636.0087825061798
-1641.3898189797692     -1641.379244418335
-1631.1760957352335     -1631.1631391979217
-1637.346472877541     -1637.3267228889465
-1630.3580498887552     -1630.3258573554992
-1632.8216775015806     -1632.7988209144592
-1679.7677276206412     -1679.7411444076538
-1645.7996203447867     -1645.7746662021636
-1681.1106207964767     -1681.085123393631
-1622.8543441102443     -1622.8360642658233
-1612.6114832409323     -1612.5937445056916
-1681.5075220463293     -1681.4822120925903
-1630.6052024877906     -1630.5890583717346
-1642.617302612227     -1642.5969009914397
-1679.5734755768694     -1679.547262375641
-1680.8893481625737     -1680.8632674568175
-1635.302947382978     -1635.2862112670898
-1682.2257457581102     -1682.2010886650085
-1641.415872510796     -1641.4072183231353
-1641.8890696505325     -1641.8686997840882
-1682.1347724199502     -1682.11012949028
-1636.1725880987844     -1636.165541934967
-1635.216716315416     -1635.2014098701477
-1642.5898367372497     -1642.5800110866546
-1625.8964043540097     -1625.8948963970183
-1645.5607687993647     -1645.5584402336121
-1641.3872924991865     -1641.3788925453186
-1642.6150399106414     -1642.6164299438476
-1643.3660234924919     -1643.3870318496704
-1644.062845196913     -1644.0714248664856
-1639.6136323787841     -1639.571672733307
-1631.5465841385048     -1631.5243368492127
-1552.8881498796675     -1552.8420116615296
-1641.1629697113272     -1641.1368039100646
-1627.7185729559444     -1627.704931193161
-1680.3056912219306     -1680.2800379322052
-1647.2586477490768     -1647.203446585083
-1679.7600164811897     -1679.7337550743102
-1680.5727805813317     -1680.546757678604
-1528.3707168052485     -1528.3442603897095
-1642.7435583451518     -1642.757531023407
-1624.3985837754246     -1624.387296458435
-1641.8119356400703     -1641.7923433395385
-1682.3519956186265     -1682.327587014389
-1682.257356171703     -1682.233109109497
-1682.180896544934     -1682.1564007919312
-1629.1699125200853     -1629.1634448459624
-1621.9385751696034     -1621.9343896614075
-1569.5091079796634     -1569.502671176529
-1584.3806051886645     -1584.3631483398437
-1618.2486231219893     -1618.2363801959991
-1682.0389708923365     -1682.014420029831
-1627.2853997166744     -1627.2731830020905
-1536.0773888682404     -1536.061011574936
-1648.9867481443507     -1648.9012338890075
-1648.0168048954679     -1648.0153935703277
-1645.6103240901768     -1645.6168511543274
-1639.2271932504461     -1639.2055488597869
-1679.6093030511884     -1679.5829774868012
-1640.8572516010815     -1640.8542498779298
-1639.5229585338282     -1639.5199473999023
-1630.7582063324926     -1630.7468734195709
-1643.6167378558682     -1643.6050171833037
-1681.9894205986043     -1681.9644540615081
-1680.3542080623195     -1680.3285964084625
-1679.63400027323     -1679.6077845344544
-1682.4646043012417     -1682.4400104431152
-1635.339178904588     -1635.3370569179535
-1642.371688222673     -1642.3623776260376
-1652.7158870071955     -1652.7084999259948
-1643.8654268318294     -1643.877894707489
-1615.6503944550923     -1615.6453632400512
-1605.691333325324     -1605.6716985279083
-1526.4955190635073     -1526.4837318157197
-1639.5333135109377     -1639.523642066574
-1682.4086911294382     -1682.3845904430389
-1587.8910046960068     -1587.8792394557952
-1635.8665802764763     -1635.8490321567535
-1682.7834993952247     -1682.7593352054596
-1679.8162725305547     -1679.789702883911
-1531.0800539227869     -1531.0459414093018
-1619.0651693536463     -1619.0536052764892
-1681.224440316177     -1681.1987783779143
-1640.1617886879555     -1640.1469851150512
-1554.7109341330042     -1554.6865300132752
-1641.694955439615     -1641.683438640976
-1681.7282105373208     -1681.7031883468628
-1680.6108397823614     -1680.5854637104035
-1641.1935447395745     -1641.1850105133055
-1681.8350992647229     -1681.8101577438354
-1619.4506871017115     -1619.4404896579742
-1637.2833723279773     -1637.2785162857056
-1639.3571287860743     -1639.34436276474
-1679.985147336737     -1679.958953804779
-1628.835135386681     -1628.8300451629639
-1633.406953472249     -1633.372725804138
-1680.5578661569598     -1680.5325068214415
-1681.338175326538     -1681.312609298706
-1583.9398343078665     -1583.9231311328888
-1680.0233980189419     -1679.9969560905456
-1641.255527091251     -1641.2567926086426
-1593.56236916522     -1593.5487934318542
-1682.0861678372119     -1682.0615710140228
-1624.673236847832     -1624.6506734111786
-1632.813265086717     -1632.804626819229
-1634.6002328609222     -1634.555722885132
-1649.0350882259277     -1648.9944802383422
-1680.7290264365504     -1680.703341170883
-1680.9976899388641     -1680.971820282364
-1638.3308115741645     -1638.3207641601562
-1681.1066524785642     -1681.0807249809266
-1627.575149309775     -1627.5749141136168
-1614.8013380270106     -1614.781690921402
-1630.6255582913957     -1630.6226622447966
-1645.2158064883338     -1645.2032244235993
-1679.5805985926957     -1679.554299835968
-1682.1740626298672     -1682.1497152046204
-1654.1339264152625     -1654.1142326263428
-1650.01119038475     -1649.999253636551
-1633.5628982584574     -1633.5666078361512
-1681.9466028806703     -1681.921877426529
-1606.1687508409084     -1606.170478528595
-1615.770308441757     -1615.785936510086
-1630.3200885100555     -1630.293133164978
-1631.1497706063178     -1631.1244331661223
-1682.5374661792303     -1682.5132000305175
-1618.7693668596517     -1618.7516982284546
-1642.0291143066167     -1642.010328673172
-1537.6447964685583     -1537.615762497711
-1642.6972228573966     -1642.6910270233154
-1606.4070835333296     -1606.4145024654388
-1640.937192596256     -1640.9179388938903
-1653.2413338326066     -1653.2014740219115
-1681.6971382508739     -1681.6722235214233
-1628.1008927231824     -1628.075101606369
-1616.43492424357     -1616.4263453998565
-1555.8217957399947     -1555.8134033481597
-1631.6899301666072     -1631.7036161510466
-1613.7566176338898     -1613.75598107872
-1680.7187899915405     -1680.693312789917
-1680.4542506926723     -1680.4288802181243
-1606.6581801082846     -1606.6601098308563
-1639.1967860259747     -1639.1874273994445
-1643.6755673137932     -1643.653575659561
-1681.0538328911596     -1681.0284718379974
-1620.22722831668     -1620.2746046432494
-1647.1530632582878     -1647.1327201087952
-1638.0415670752054     -1638.0332839057921
-1638.6584574719257     -1638.635514573288
-1626.7421043275542     -1626.717399572754
-1635.2938085511416     -1635.2693213623047
-1632.7930468025024     -1632.7726063747407
-1637.5588902796342     -1637.5484028892517
-1679.8907039366104     -1679.864299963379
-1682.618239687456     -1682.5939548877716
-1681.5633783888793     -1681.5381599021912
-1659.6707562626657     -1659.6982814594269
-1636.7573264361156     -1636.777800983429
-1627.6764180869798     -1627.6461683994294
-1679.846905353771     -1679.8204917728424
-1643.937659504799     -1643.9171285488128
-1681.8874181780052     -1681.8624108867646
-1635.3028204412283     -1635.273543838501
-1626.2038285566987     -1626.1735798259735
-1636.8383130090456     -1636.8235444755553
-1679.573064185661     -1679.5467345661164
-1618.7690867207775     -1618.7571522602082
-1682.7906795830881     -1682.7661967292786
-1630.6538564026291     -1630.6330424987793
-1645.253051280213     -1645.2345411220551
-1644.469490413001     -1644.456725819397
-1629.9606277494602     -1629.9273611644744
-1640.282760911402     -1640.2634550834655
